,,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after July 1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
J0698,,4.35,1.00,$4.35,000,999,000,No,
J0702,,6.81,1.00,$6.81,000,999,000,No,
J0706,,0.60,1.00,$0.60,000,999,000,No,
J0710,,3.69,1.00,$3.69,000,999,000,No,
J0712,,0.78,1.00,$0.78,000,999,000,No,
J0713,,3.05,1.00,$3.05,000,999,000,No,
J0715,,8.92,1.00,$8.92,000,999,000,No,
J0717,,6.57,1.00,$6.57,000,999,000,No,
J0720,,16.59,1.00,$16.59,000,999,000,No,
J0725,,3.14,1.00,$3.14,000,999,000,No,
J0735,,82.55,1.00,$82.55,000,999,000,No,
J0740,,813.28,1.00,$813.28,000,999,000,No,
J0743,,13.51,1.00,$13.51,000,999,000,No,
J0744,,1.51,1.00,$1.51,000,999,000,No,
J0745,,1.38,1.00,$1.38,000,999,000,No,
J0760,,7.01,1.00,$7.01,000,999,000,No,
J0770,,17.43,1.00,$17.43,000,999,000,No,
J0775,,38.92,1.00,$38.92,000,999,000,No,
J0780,,2.19,1.00,$2.19,000,999,000,No,
J0795,,4.75,1.00,$4.75,000,999,000,No,
J0800,,2556.52,1.00,$2556.52,000,999,000,No,
J0833,,67.21,1.00,$67.21,000,999,000,No,
J0834,,93.70,1.00,$93.70,000,999,000,No,
J0840,,2207.64,1.00,$2207.64,000,999,000,No,
J0850,,939.00,1.00,$939.00,000,999,000,No,
J0878,,0.63,1.00,$0.63,000,999,000,No,
J0881,,3.18,1.00,$3.18,000,999,000,No,
J0882,,3.18,1.00,$3.18,000,999,000,No,
J0885,,10.28,1.00,$10.28,000,999,000,No,
J0886,,10.28,1.00,$10.28,000,999,000,No,
J0890,,,,Not a benefit,,,,,
J0894,,30.37,1.00,$30.37,000,999,000,No,
J0895,,11.58,1.00,$11.58,000,999,000,No,
J0897,,15.10,1.00,$15.10,000,999,000,No,
J0945,,3.14,1.00,$3.14,000,999,000,No,
J1000,,7.22,1.00,$7.22,000,999,000,No,
J1020,,1.89,1.00,$1.89,000,999,000,No,
J1030,,4.24,1.00,$4.24,000,999,000,No,
J1040,,8.00,1.00,$8.00,000,999,000,No,
J1050,,0.43,1.00,$0.00,000,999,000,No,
J1094,,0.26,1.00,$0.00,000,999,000,No,
J1100,,0.11,1.00,$0.11,000,999,000,No,
J1110,,22.34,1.00,$22.34,000,999,000,No,
J1120,,38.15,1.00,$38.15,000,999,000,No,
J1160,,1.32,1.00,$1.32,000,999,000,No,
J1162,,502.30,1.00,$502.30,000,999,000,No,
J1165,,0.78,1.00,$0.78,000,999,000,No,
J1170,,1.58,1.00,$1.58,000,999,000,No,
J1180,,7.98,1.00,$7.98,000,999,000,No,
J1190,,291.60,1.00,$291.60,000,999,000,No,
J1200,,0.84,1.00,$0.84,000,999,000,No,
J1205,,318.10,1.00,$318.10,000,999,000,No,
J1212,,73.47,1.00,$73.47,000,999,000,No,
J1230,,6.12,1.00,$6.12,000,999,000,No,
J1240,,3.51,1.00,$3.51,000,999,000,No,
J1245,,1.04,1.00,$1.04,000,999,000,No,
J1250,,5.73,1.00,$5.73,000,999,000,No,
J1260,,5.15,1.00,$5.15,000,999,000,No,
J1265,,0.53,1.00,$0.53,000,999,000,No,
J1267,,0.62,1.00,$0.62,000,999,000,No,
J1270,,3.38,1.00,$3.38,000,999,000,No,
J1290,,285.67,1.00,$285.67,000,999,000,No,
J1300,,193.37,1.00,$193.37,000,999,000,No,
J1324,,,,Code is manually priced,000,999,000,No,
J1325,,15.05,1.00,$15.05,000,999,000,No,
J1330,,7.09,1.00,$7.09,000,999,000,No,
J1335,,27.88,1.00,$27.88,000,999,000,No,
J1364,,8.22,1.00,$8.22,000,999,000,No,
J1380,,10.43,1.00,$10.43,000,999,000,No,
J1410,,87.67,1.00,$87.67,000,999,000,No,
J1430,,159.53,1.00,$159.53,000,999,000,No,
J1435,,2.24,1.00,$2.24,000,999,000,No,
J1436,,74.00,1.00,$74.00,000,999,000,No,
J1438,,191.84,1.00,$191.84,000,999,000,No,
J1442,,1.02,1.00,$1.02,000,999,000,No,
J1446,,89,1.00,$0.89,000,999,000,No,
J1450,,705,1.00,$7.05,000,999,000,No,
J1451,,931,1.00,$9.31,000,999,000,No,
J1453,,167,1.00,$1.67,000,999,000,No,
J1455,,3934,1.00,$39.34,000,999,000,No,
J1457,,170,1.00,$1.70,000,999,000,No,
J1458,,36155,1.00,$361.55,000,999,000,No,
J1459,,3734,1.00,$37.34,000,999,000,No,
J1460,,1584,1.00,$15.84,000,999,000,No,
J1556,,3943,1.00,$39.43,000,999,000,No,
J1557,,3882,1.00,$38.82,000,999,000,No,
J1559,,753,1.00,$7.53,000,999,000,No,
J1560,,15836,1.00,$158.36,000,999,000,No,
J1561,,3925,1.00,$39.25,000,999,000,No,
J1562,,747,1.00,$7.47,000,999,000,No,
J1566,,3286,1.00,$32.86,000,999,000,No,
J1568,,4016,1.00,$40.16,000,999,000,No,
J1569,,4106,1.00,$41.06,000,999,000,No,
J1570,,5021,1.00,$50.21,000,999,000,No,
J1571,,5203,1.00,$52.03,000,999,000,No,
J1572,,3934,1.00,$39.34,000,999,000,No,
J1573,,5203,1.00,$52.03,000,999,000,No,
J1580,,90,1.00,$0.90,000,999,000,No,
J1590,,298,1.00,$2.98,000,999,000,No,
J1595,,,,Code is manually priced,000,999,000,No,
J1599,,,,Code is manually priced,000,999,000,No,
J1600,,8.04,1.00,$8.04,000,999,000,No,
J1602,,25.35,1.00,$25.35,000,999,000,No,
J1610,,86.11,1.00,$86.11,000,999,000,No,
J1620,,85.68,1.00,$85.68,000,999,000,No,
J1626,,21.96,1.00,$21.96,000,999,000,No,
J1630,,1.71,1.00,$1.71,000,999,000,No,
J1631,,16.08,1.00,$16.08,000,999,000,No,
J1640,,8.39,1.00,$8.39,000,999,000,No,
J1642,,0.14,1.00,$0.14,000,999,000,No,
J1644,,0.35,1.00,$0.35,000,999,000,No,
J1645,,12.26,1.00,$12.26,000,999,000,No,
J1650,,6.77,1.00,$6.77,000,999,000,No,
J1652,,6.64,1.00,$6.64,000,999,000,No,
J1655,,2.47,1.00,$2.47,000,999,000,No,
J1670,,207.02,1.00,$207.02,000,999,000,No,
J1675,,3.25,1.00,$3.25,000,999,000,No,
J1700,,2.99,1.00,$2.99,000,999,000,No,
J1710,,7.59,1.00,$7.59,000,999,000,No,
J1720,,3.17,1.00,$3.17,000,999,000,No,
J1725,,,,Code is manually priced,012,55,000,No,
J1725,,,,Code is manually priced,012,55,000,No,
J1730,,107.20,1.00,$107.20,000,999,000,No,
J1740,,150.42,1.00,$150.42,000,999,000,No,
J1742,,436.82,1.00,$436.82,000,999,000,No,
J1743,,484.02,1.00,$484.02,000,999,000,No,
J1744,,,,Code is manually priced,000,999,000,No,
J1745,,60.24,1.00,$60.24,000,999,000,No,
J1750,,12.52,1.00,$12.52,000,999,000,No,
J1756,,0.44,1.00,$0.44,000,999,000,No,
J1786,,43.38,1.00,$43.38,000,999,000,No,
J1790,,1.70,1.00,$1.70,000,999,000,No,
J1800,,5.65,1.00,$5.65,000,999,000,No,
J1810,,9.99,1.00,$9.99,000,999,000,No,
J1815,,0.49,1.00,$0.49,000,999,000,No,
J1817,,3.51,1.00,$3.51,000,999,000,No,
J1826,,,,Code is manually priced,000,999,000,No,
J1830,,79.38,1.00,$79.38,000,999,000,No,
J1835,,44.96,1.00,$44.96,000,999,000,No,
J1840,,4.09,1.00,$4.09,000,999,000,No,
J1850,,0.62,1.00,$0.62,000,999,000,No,
J1885,,0.31,1.00,$0.31,000,999,000,No,
J1890,,13.58,1.00,$13.58,000,999,000,No,
J1930,,30.93,1.00,$30.93,000,999,000,No,
J1931,,27.18,1.00,$27.18,000,999,000,No,
J1940,,0.24,1.00,$0.24,000,999,000,No,
J1945,,189.53,1.00,$189.53,000,999,000,No,
J1950,,759.35,1.00,$759.35,000,999,000,No,
J1953,,0.49,1.00,$0.49,000,999,000,No,
J1955,,6.66,1.00,$6.66,000,999,000,No,
J1956,,5.68,1.00,$5.68,000,999,000,No,
J1960,,5.62,1.00,$5.62,000,999,000,No,
J1980,,10.64,1.00,$10.64,000,999,000,No,
J1990,,23.82,1.00,$23.82,000,999,000,No,
J2001,,0.04,1.00,$0.04,000,999,000,No,
J2010,,5.44,1.00,$5.44,000,999,000,No,
J2020,,32.39,1.00,$32.39,000,999,000,No,
J2060,,0.86,1.00,$0.86,000,999,000,No,
J2150,,0.99,1.00,$0.99,000,999,000,No,
J2170,,,,Code is manually priced,000,999,000,No,
J2175,,1.61,1.00,$1.61,000,999,000,No,
J2180,,6.43,1.00,$6.43,000,999,000,No,
J2185,,4.34,1.00,$4.34,000,999,000,No,
J2210,,6.43,1.00,$6.43,000,999,000,No,
J2248,,1.19,1.00,$1.19,000,999,000,No,
J2250,,0.19,1.00,$0.19,000,999,000,No,
J2260,,4.60,1.00,$4.60,000,999,000,No,
J2265,,,,Code is manually priced,000,999,000,No,
J2270,,2.09,1.00,$2.09,000,999,000,No,
J2278,,6.92,1.00,$6.92,000,999,000,No,
J2300,,1.06,1.00,$1.06,000,999,000,No,
J2310,,5.37,1.00,$5.37,000,999,000,No,
J2315,,2.97,1.00,$2.97,000,999,000,No,
J2320,,7.13,1.00,$7.13,000,999,000,No,
J2323,,8.67,1.00,$8.67,000,999,000,No,
J2325,,38.57,1.00,$38.57,000,999,000,No,
J2353,,114.09,1.00,$114.09,000,999,000,No,
J2354,,1.62,1.00,$1.62,000,999,000,No,
J2355,,263.05,1.00,$263.05,000,999,000,No,
J2357,,21.73,1.00,$21.73,000,999,000,No,
J2358,,2.85,1.00,$2.85,000,999,000,No,
J2360,,8.05,1.00,$8.05,000,999,000,No,
J2370,,0.96,1.00,$0.96,000,999,000,No,
J2400,,13.08,1.00,$13.08,000,999,000,No,
J2405,,0.22,1.00,$0.22,000,999,000,No,
J2410,,2.41,1.00,$2.41,000,999,000,No,
J2425,,11.96,1.00,$11.96,000,999,000,No,
J2426,,7.59,1.00,$7.59,000,999,000,No,
J2430,,21.84,1.00,$21.84,000,999,000,No,
J2440,,0.69,1.00,$0.69,000,999,000,No,
J2460,,2.98,1.00,$2.98,000,999,000,No,
J2469,,18.76,1.00,$18.76,000,999,000,No,
J2501,,3.90,1.00,$3.90,000,999,000,No,
J2503,,1102.39,1.00,$1102.39,000,999,000,No,
J2504,,263.08,1.00,$263.08,000,999,000,No,
J2505,,2386.54,1.00,$2386.54,000,999,000,No,
J2507,,314.49,1.00,$314.49,000,999,000,No,
J2510,,11.52,1.00,$11.52,000,999,000,No,
J2513,,18.37,1.00,$18.37,000,999,000,No,
J2515,,12.79,1.00,$12.79,000,999,000,No,
J2540,,0.82,1.00,$0.82,000,999,000,No,
J2543,,6.25,1.00,$6.25,000,999,000,No,
J2545,,47.66,1.00,$47.66,000,999,000,No,
J2550,,1.75,1.00,$1.75,000,999,000,No,
J2560,,3.44,1.00,$3.44,000,999,000,No,
J2562,,274.84,1.00,$274.84,000,999,000,No,
J2590,,1.05,1.00,$1.05,000,999,000,No,
J2597,,1.59,1.00,$1.59,000,999,000,No,
J2650,,0.20,1.00,$0.20,000,999,000,No,
J2670,,6.00,1.00,$6.00,000,999,000,No,
J2675,,1.43,1.00,$1.43,000,999,000,No,
J2680,,11.33,1.00,$11.33,000,999,000,No,
J2690,,4.78,1.00,$4.78,000,999,000,No,
J2700,,1.82,1.00,$1.82,000,999,000,No,
J2704,,0.12,1.00,$0.12,000,999,000,No,
J2710,,0.11,1.00,$0.11,000,999,000,No,
J2720,,0.65,1.00,$0.65,000,999,000,No,
J2724,,12.97,1.00,$12.97,000,999,000,No,
J2725,,28.49,1.00,$28.49,000,999,000,No,
J2730,,97.76,1.00,$97.76,000,999,000,No,
J2760,,56.51,1.00,$56.51,000,999,000,No,
J2765,,0.40,1.00,$0.40,000,999,000,No,
J2770,,156.41,1.00,$156.41,000,999,000,No,
J2778,,433.76,1.00,$433.76,000,999,000,No,
J2780,,1.32,1.00,$1.32,000,999,000,No,
J2783,,176.47,1.00,$176.47,000,999,000,No,
J2785,,53.86,1.00,$53.86,000,999,000,No,
J2788,,27.60,1.00,$27.60,000,999,000,No,
J2790,,91.69,1.00,$91.69,000,999,000,No,
J2791,,5.62,1.00,$5.62,000,999,000,No,
J2792,,18.40,1.00,$18.40,000,999,000,No,
J2793,,,,Code is manually priced,000,999,000,No,
J2794,,5.92,1.00,$5.92,000,999,000,No,
J2795,,0.09,1.00,$0.09,000,999,000,No,
J2796,,44.79,1.00,$44.79,000,999,000,No,
J2800,,26.79,1.00,$26.79,000,999,000,No,
J2805,,69.51,1.00,$69.51,000,999,000,No,
J2810,,0.04,1.00,$0.04,000,999,000,No,
J2820,,25.75,1.00,$25.75,000,999,000,No,
J2850,,21.70,1.00,$21.70,000,999,000,No,
J2910,,17.43,1.00,$17.43,000,999,000,No,
J2916,,5.07,1.00,$5.07,000,999,000,No,
J2920,,2.92,1.00,$2.92,000,999,000,No,
J2930,,3.96,1.00,$3.96,000,999,000,No,
J2940,,49.60,1.00,$49.60,000,999,000,No,
J2941,,49.60,1.00,$49.60,000,999,000,No,
J2950,,2.48,1.00,$2.48,000,999,000,No,
J2993,,1119.49,1.00,$1119.49,000,999,000,No,
J2995,,140.01,1.00,$140.01,000,999,000,No,
J2997,,37.92,1.00,$37.92,000,999,000,No,
J3000,,6.71,1.00,$6.71,000,999,000,No,
J3010,,0.37,1.00,$0.37,000,999,000,No,
J3030,,88.32,1.00,$88.32,000,999,000,No,
J3060,,31.68,1.00,$31.68,000,999,000,No,
J3070,,7.91,1.00,$7.91,000,999,000,No,
J3095,,2.01,1.00,$2.01,000,999,000,No,
J3101,,44.77,1.00,$44.77,000,999,000,No,
J3105,,3.22,1.00,$3.22,000,999,000,No,
J3110,,39.04,1.00,$39.04,000,999,000,No,
J3121,,0.44,1.00,$0.44,000,999,000,No,
J3230,,8.61,1.00,$8.61,000,999,000,No,
J3240,,1031.95,1.00,$1031.95,000,999,000,No,
J3243,,1.25,1.00,$1.25,000,999,000,No,
J3246,,7.22,1.00,$7.22,000,999,000,No,
J3250,,5.15,1.00,$5.15,000,999,000,No,
J3260,,2.19,1.00,$2.19,000,999,000,No,
J3262,,3.60,1.00,$3.60,000,999,000,No,
J3265,,4.11,1.00,$4.11,000,999,000,No,
J3280,,7.63,1.00,$7.63,000,999,000,No,
J3285,,62.05,1.00,$62.05,000,999,000,No,
J3300,,3.46,1.00,$3.46,000,999,000,No,
J3301,,1.67,1.00,$1.67,000,999,000,No,
J3302,,0.32,1.00,$0.32,000,999,000,No,
J3303,,1.57,1.00,$1.57,000,999,000,No,
J3305,,73.24,1.00,$73.24,000,999,000,No,
J3310,,8.88,1.00,$8.88,000,999,000,No,
J3315,,172.90,1.00,$172.90,000,999,000,No,
J3320,,28.62,1.00,$28.62,000,999,000,No,
J3350,,94.10,1.00,$94.10,000,999,000,No,
J3355,,,,Not a benefit,,,,,
J3357,,116.11,1.00,$116.11,000,999,000,No,
J3360,,1.10,1.00,$1.10,000,999,000,No,
J3364,,9.75,1.00,$9.75,000,999,000,No,
J3365,,489.08,1.00,$489.08,000,999,000,No,
J3370,,3.26,1.00,$3.26,000,999,000,No,
J3385,,363.83,1.00,$363.83,000,999,000,No,
J3396,,10.13,1.00,$10.13,000,999,000,No,
J3400,,15.99,1.00,$15.99,000,999,000,No,
J3410,,0.56,1.00,$0.56,000,999,000,No,
J3411,,2.64,1.00,$2.64,000,999,000,No,
J3415,,5.16,1.00,$5.16,000,999,000,No,
J3420,,0.31,1.00,$0.31,000,999,000,No,
J3430,,4.54,1.00,$4.54,000,999,000,No,
J3465,,5.84,1.00,$5.84,000,999,000,No,
J3470,,16.93,1.00,$16.93,000,999,000,No,
J3471,,,,Not a benefit,,,,,
J3472,,,,Not a benefit,,,,,
J3473,,0.16,1.00,$0.16,000,999,000,No,
J3475,,0.07,1.00,$0.07,000,999,000,No,
J3480,,0.04,1.00,$0.04,000,999,000,No,
J3485,,1.34,1.00,$1.34,000,999,000,No,
J3486,,6.01,1.00,$6.01,000,999,000,No,
J3489,,107.58,1.00,$107.58,000,999,000,No,
J3490,,,,Code is manually priced,000,999,000,No,
J3520,,,,Not a benefit,,,,,
J3530,,,,Not a benefit,,,,,
J3535,,,,Not a benefit,,,,,
J3570,,,,Not a benefit,,,,,
J3590,,,,Code is manually priced,000,999,000,No,
J7030,,0.50,1.00,$0.50,000,999,000,No,
J7040,,0.58,1.00,$0.58,000,999,000,No,
J7042,,0.35,1.00,$0.35,000,999,000,No,
J7050,,0.31,1.00,$0.31,000,999,000,No,
J7060,,1.17,1.00,$1.17,000,999,000,No,
J7070,,2.36,1.00,$2.36,000,999,000,No,
J7100,,23.01,1.00,$23.01,000,999,000,No,
J7110,,13.60,1.00,$13.60,000,999,000,No,
J7120,,1.04,1.00,$1.04,000,999,000,No,
J7131,,,,Code is manually priced,000,999,000,No,
J7178,,,,Code is manually priced,000,999,000,No,
J7180,,,,Code is manually priced,000,999,000,No,
J7183,,0.93,1.00,$0.93,000,999,000,No,
J7185,,1.12,1.00,$1.12,000,999,000,No,
J7186,,0.98,1.00,$0.98,000,999,000,No,
J7187,,0.95,1.00,$0.95,000,999,000,No,
J7189,,139,1.00,$1.39,000,999,000,No,
J7190,,0.93,1.00,$0.93,000,999,000,No,
J7191,,4.27,1.00,$4.27,000,999,000,No,
J7192,,1.16,1.00,$1.16,000,999,000,No,
J7193,,0.97,1.00,$0.97,000,999,000,No,
J7194,,0.83,1.00,$0.83,000,999,000,No,
J7195,,1.14,1.00,$1.14,000,999,000,No,
J7197,,2.49,1.00,$2.49,000,999,000,No,
J7199,,,,Code is manually priced,000,999,000,No,
J7300,,742.70,1.00,$742.70,000,999,000,No,
J7301,,715.85,1.00,$715.85,000,999,000,No,
J7302,,892.99,1.00,$892.99,000,999,000,No,
J7303,,40.31,1.00,$40.31,000,999,000,No,
J7304,,19.00,1.00,$19.00,000,999,000,No,
J7306,,,,Code is manually priced,012,999,000,No,
J7307,,777.37,1.00,$777.37,000,999,000,No,
J7308,,139.42,1.00,$139.42,000,999,000,No,
J7309,,,,Code is manually priced,000,999,000,No,
J7310,,5401.95,1.00,$5401.95,000,999,000,No,
J7311,,20669.69,1.00,$20669.69,000,999,000,No,
J7312,,203.38,1.00,$203.38,000,999,000,No,
J7321,,100.13,1.00,$100.13,000,999,000,No,
J7323,,122.88,1.00,$122.88,000,999,000,No,
J7324,,170.40,1.00,$170.40,000,999,000,No,
J7325,,12.72,1.00,$12.72,000,999,000,No,
J7326,,,,Not a benefit,,,,,
J7327,,963.80,1.00,$963.80,000,999,000,No,
J7330,,26801.44,1.00,$26801.44,000,999,000,No,
J7500,,0.14,1.00,$0.14,000,999,000,No,
J7501,,97.61,1.00,$97.61,000,999,000,No,
J7502,,4.09,1.00,$4.09,000,999,000,No,
J7504,,512.74,1.00,$512.74,000,999,000,No,
J7505,,1193.59,1.00,$1193.59,000,999,000,No,
J7506,,0.05,1.00,$0.05,000,999,000,No,
J7507,,4.30,1.00,$4.30,000,999,000,No,
J7509,,0.08,1.00,$0.08,000,999,000,No,
J7510,,0.04,1.00,$0.04,000,999,000,No,
J7511,,475.28,1.00,$475.28,000,999,000,No,
J7513,,388.45,1.00,$388.45,000,999,000,No,
J7515,,0.99,1.00,$0.99,000,999,000,No,
J7516,,22.45,1.00,$22.45,000,999,000,No,
J7517,,3.66,1.00,$3.66,000,999,000,No,
J7518,,3.17,1.00,$3.17,000,999,000,No,
J7520,,9.38,1.00,$9.38,000,999,000,No,
J7525,,149.15,1.00,$149.15,000,999,000,No,
J7527,,,,Not a benefit,,,,,
J7599,,,,Code is manually priced,000,999,000,No,
J7604,,,,Code is manually priced,000,999,000,No,
J7605,,5.41,1.00,$5.41,000,999,000,No,
J7606,,4.68,1.00,$4.68,000,999,000,No,
J7607,,,,Code is manually priced,000,999,000,No,
J7608,,1.99,1.00,$1.99,000,999,000,No,
J7609,,,,Code is manually priced,000,999,000,No,
J7610,,,,Code is manually priced,000,999,000,No,
J7611,,0.11,1.00,$0.11,000,999,000,No,
J7612,,0.24,1.00,$0.24,000,999,000,No,
J7613,,0.07,1.00,$0.07,000,999,000,No,
J7614,,0.29,1.00,$0.29,000,999,000,No,
J7615,,,,Code is manually priced,000,999,000,No,
J7620,,0.29,1.00,$0.29,000,999,000,No,
J7626,,6.48,1.00,$6.48,000,999,000,No,
J7627,,,,Code is manually priced,000,999,000,No,
J7628,,,,Code is manually priced,000,999,000,No,
J7629,,2.24,1.00,$2.24,000,999,000,No,
J7631,,0.50,1.00,$0.50,000,999,000,No,
J7632,,,,Code is manually priced,000,999,000,No,
J7633,,,,Code is manually priced,000,999,000,No,
J7634,,,,Code is manually priced,000,999,000,No,
J7635,,,,Code is manually priced,000,999,000,No,
J7636,,3.55,1.00,$3.55,000,999,000,No,
J7637,,,,Code is manually priced,000,999,000,No,
J7638,,,,Code is manually priced,000,999,000,No,
J7639,,24.26,1.00,$24.26,000,999,000,No,
J7640,,5.15,1.00,$5.15,000,999,000,No,
J7641,,,,Code is manually priced,000,999,000,No,
J7642,,,,Code is manually priced,000,999,000,No,
J7643,,,,Code is manually priced,000,999,000,No,
J7644,,0.23,1.00,$0.23,000,999,000,No,
J7645,,,,Code is manually priced,000,999,000,No,
J7647,,,,Code is manually priced,000,999,000,No,
J7648,,2.95,1.00,$2.95,000,999,000,No,
J7649,,3.03,1.00,$3.03,000,999,000,No,
J7650,,,,Code is manually priced,000,999,000,No,
J7657,,,,Code is manually priced,000,999,000,No,
J7658,,,,Code is manually priced,000,999,000,No,
J7659,,,,Code is manually priced,000,999,000,No,
J7660,,,,Code is manually priced,000,999,000,No,
J7665,,,,Code is manually priced,000,999,000,No,
J7667,,,,Code is manually priced,000,999,000,No,
J7668,,2.28,1.00,$2.28,000,999,000,No,
J7669,,0.29,1.00,$0.29,000,999,000,No,
J7670,,,,Code is manually priced,000,999,000,No,
J7674,,0.49,1.00,$0.49,000,999,000,No,
J7676,,,,Code is manually priced,000,999,000,No,
J7680,,,,Code is manually priced,000,999,000,No,
J7681,,,,Code is manually priced,000,999,000,No,
J7682,,72.03,1.00,$72.03,000,999,000,No,
J7683,,,,Code is manually priced,000,999,000,No,
J7684,,,,Code is manually priced,000,999,000,No,
J7685,,,,Code is manually priced,000,999,000,No,
J7686,,413.38,1.00,$413.38,000,999,000,No,
J7699,,,,Code is manually priced,000,999,000,No,
J7799,,,,Code is manually priced,000,999,000,No,
J8498,,,,Not a benefit,,,,,
J8499,,,,Not a benefit,,,,,
J8501,,5.84,1.00,$5.84,000,999,000,No,
J8510,,3.24,1.00,$3.24,000,999,000,No,
J8515,,12.60,1.00,$12.60,000,999,000,No,
J8520,,6.10,1.00,$6.10,000,999,000,No,
J8521,,20.23,1.00,$20.23,000,999,000,No,
J8530,,0.97,1.00,$0.97,000,999,000,No,
J8540,,0.39,1.00,$0.39,000,999,000,No,
J8560,,32.42,1.00,$32.42,000,999,000,No,
J8562,,82.53,1.00,$82.53,000,999,000,No,
J8565,,,,Not a benefit,,,,,
J8597,,,,Code is manually priced,000,999,000,No,
J8600,,,,Not a benefit,,,,,
J8610,,0.18,1.00,$0.18,000,999,000,No,
J8650,,,,Code is manually priced,000,999,000,No,
J8700,,9.06,1.00,$9.06,000,999,000,No,
J8705,,74.82,1.00,$74.82,000,999,000,No,
J8999,,,,Code is manually priced,000,999,000,No,
J9000,,3.80,1.00,$3.80,000,999,000,No,
J9010,,606.13,1.00,$606.13,000,999,000,No,
J9015,,901.87,1.00,$901.87,000,999,000,No,
J9017,,39.94,1.00,$39.94,000,999,000,No,
J9019,,,,Not a benefit,,,,,
J9020,,61.72,1.00,$61.72,000,999,000,No,
J9025,,5.07,1.00,$5.07,000,999,000,No,
J9027,,123.96,1.00,$123.96,000,999,000,No,
J9031,,125.31,1.00,$125.31,000,999,000,No,
J9033,,19.75,1.00,$19.75,000,999,000,No,
J9035,,67.22,1.00,$67.22,000,999,000,No,
J9040,,339.37,1.00,$339.37,000,999,000,No,
J9041,,39.61,1.00,$39.61,000,999,000,No,
J9042,,98.83,1.00,$98.83,000,999,000,No,
J9043,,140.73,1.00,$140.73,000,999,000,No,
J9045,,112.48,1.00,$112.48,000,999,000,No,
J9047,,29.89,1.00,$29.89,000,999,000,No,
J9050,,188.20,1.00,$188.20,000,999,000,No,
J9055,,52.91,1.00,$52.91,000,999,000,No,
J9060,,2.48,1.00,$2.48,000,999,000,No,
J9065,,28.78,1.00,$28.78,000,999,000,No,
J9070,,4.28,1.00,$4.28,000,999,000,No,
J9098,,519.78,1.00,$519.78,000,999,000,No,
J9100,,1.87,1.00,$1.87,000,999,000,No,
J9120,,578.36,1.00,$578.36,000,999,000,No,
J9130,,4.26,1.00,$4.26,000,999,000,No,
J9150,,17.10,1.00,$17.10,000,999,000,No,
J9151,,59.89,1.00,$59.89,000,999,000,No,
J9155,,2.95,1.00,$2.95,000,999,000,No,
J9160,,1515.25,1.00,$1515.25,000,999,000,No,
J9165,,18.26,1.00,$18.26,000,999,000,No,
J9171,,18.02,1.00,$18.02,000,999,000,No,
J9175,,4.33,1.00,$4.33,000,999,000,No,
J9178,,3.10,1.00,$3.10,000,999,000,No,
J9179,,93.74,1.00,$93.74,000,999,000,No,
J9181,,0.50,1.00,$0.50,000,999,000,No,
J9185,,173.66,1.00,$173.66,000,999,000,No,
J9190,,1.55,1.00,$1.55,000,999,000,No,
J9200,,59.40,1.00,$59.40,000,999,000,No,
J9201,,150.30,1.00,$150.30,000,999,000,No,
J9202,,208.54,1.00,$208.54,000,999,000,No,
J9206,,124.26,1.00,$124.26,000,999,000,No,
J9207,,67.80,1.00,$67.80,000,999,000,No,
J9208,,150.59,1.00,$150.59,000,999,000,No,
J9209,,4.47,1.00,$4.47,000,999,000,No,
J9211,,136.93,1.00,$136.93,000,999,000,No,
J9212,,6.97,1.00,$6.97,000,999,000,No,
J9213,,39.56,1.00,$39.56,000,999,000,No,
J9214,,16.40,1.00,$16.40,000,999,000,No,
J9215,,10.51,1.00,$10.51,000,999,000,No,
J9216,,319.90,1.00,$319.90,000,999,000,No,
J9217,,917.64,1.00,$917.64,000,999,000,No,
J9218,,7.16,1.00,$7.16,000,999,000,No,
J9219,,5149.87,1.00,$5149.87,000,999,000,No,
J9225,,1687.47,1.00,$1687.47,000,999,000,No,
J9226,,15896.88,1.00,$15896.88,000,999,000,No,
J9228,,130.75,1.00,$130.75,000,999,000,No,
J9230,,157.27,1.00,$157.27,000,999,000,No,
J9245,,1735.84,1.00,$1735.84,000,999,000,No,
J9250,,0.24,1.00,$0.24,000,999,000,No,
J9260,,2.19,1.00,$2.19,000,999,000,No,
J9261,,107.12,1.00,$107.12,000,999,000,No,
J9263,,10.23,1.00,$10.23,000,999,000,No,
J9264,,9.81,1.00,$9.81,000,999,000,No,
J9266,,2936.39,1.00,"$2,921.78",000,999,000,No,
J9267,,1.83,1.00,$1.83,000,999,000,No,
J9268,,1483.26,1.00,$1483.26,000,999,000,No,
J9270,,104.01,1.00,$104.01,000,999,000,No,
J9280,,15.18,1.00,$15.18,000,999,000,No,
J9293,,72.72,1.00,$72.72,000,999,000,No,
J9300,,2721.17,1.00,$2721.17,000,999,000,No,
J9302,,46.88,1.00,$46.88,000,999,000,No,
J9303,,91.42,1.00,$91.42,000,999,000,No,
J9305,,52.62,1.00,$52.62,000,999,000,No,
